student_id,gender,district,employment_status,education_level,monthly_income_rwf,internet_access,smartphone_owner,date_of_birth
STU012769,Male,Kayonza,Self-employed,Primary,710000,Yes,Yes,2006-12-28
STU037047,Male,Bugesera,Employed,Primary,70000,Yes,Yes,1993-01-21
STU016550,Male,Nyarugenge,Student,University,600000,No,Yes,2005-06-14
STU003059,Male,Nyamasheke,Self-employed,Secondary,170000,No,Yes,2005-05-20
STU022796,Male,Ngoma,Unemployed,Primary,230000,Yes,Yes,1995-09-07
STU004302,Male,Nyanza,Unemployed,Secondary,870000,Yes,Yes,2006-03-14
STU014323,Male,Rusizi,Self-employed,University,960000,Yes,Yes,2004-12-22
STU026589,Female,Bugesera,Employed,Secondary,590000,Yes,Yes,1995-03-17
STU028288,Male,Rulindo,Employed,Primary,550000,No,No,1991-06-01
STU006856,Male,Nyanza,Student,Primary,190000,Yes,Yes,2000-07-27
STU021942,Female,Rulindo,Unemployed,Secondary,160000,No,Yes,2005-05-20
STU041949,Female,Burera,Employed,Primary,720000,Yes,Yes,1992-06-17
STU002723,Male,Nyanza,Self-employed,Primary,920000,Yes,Yes,1991-05-06
STU031383,Female,Kayonza,Student,Secondary,420000,No,Yes,1998-01-17
STU013006,Male,Kayonza,Student,Secondary,740000,No,No,2000-10-12
STU018375,Male,Ngoma,Self-employed,Primary,510000,Yes,Yes,1997-01-28
STU033140,Male,Burera,Unemployed,None,910000,Yes,Yes,1994-12-25
STU020331,Male,Gasabo,Employed,Primary,940000,No,No,2002-12-10
STU036157,Female,Kicukiro,Self-employed,Secondary,690000,Yes,Yes,2003-11-16
STU037611,Male,Muhanga,Student,University,970000,Yes,Yes,1995-03-09
STU007992,Male,Bugesera,Self-employed,Primary,,Yes,Yes,1999-05-16
STU031572,Female,Nyaruguru,Student,Secondary,860000,Yes,Yes,2005-03-09
STU025173,Female,Nyagatare,Employed,Primary,870000,Yes,Yes,1995-10-31
STU012163,Female,Rulindo,Self-employed,Secondary,150000,No,Yes,1996-06-02
STU026753,Male,Gasabo,Unemployed,University,30000,Yes,Yes,1997-07-11
STU019878,Female,Nyanza,Unemployed,Secondary,530000,Yes,Yes,1994-06-09
STU004715,Male,Gicumbi,Student,University,10000,No,Yes,1998-07-09
STU024236,Female,Kamonyi,Employed,None,160000,No,No,2003-05-28
STU005202,Female,Gakenke,Self-employed,University,160000,Yes,Yes,1993-07-27
STU007779,Female,Rwamagana,Unemployed,None,,No,No,1996-07-12
STU008885,Female,Karongi,Student,Secondary,,Yes,Yes,2000-11-06
STU001222,Female,Gakenke,Employed,Secondary,740000,Yes,Yes,1995-02-12
STU014080,Male,Burera,Self-employed,Primary,930000,Yes,Yes,1991-09-16
STU040857,Female,Burera,Student,Primary,520000,Yes,Yes,1993-03-27
STU014884,Female,Gakenke,Employed,University,540000,Yes,Yes,1998-05-15
STU007993,Male,Rwamagana,Unemployed,University,720000,Yes,Yes,1990-11-15
STU024900,Female,Gicumbi,Unemployed,Secondary,320000,No,Yes,1999-12-29
STU044464,Male,Gakenke,Employed,University,450000,No,No,1996-12-01
STU030705,Female,Burera,Student,Secondary,500000,Yes,No,1998-06-17
STU041697,Male,Ngororero,Unemployed,Primary,390000,Yes,Yes,1992-10-20
STU028829,Female,Nyanza,Student,Primary,800000,No,Yes,2002-03-03
STU048215,Male,Nyabihu,Self-employed,Primary,50000,Yes,Yes,2006-06-26
STU024417,Male,Kamonyi,Student,Secondary,720000,Yes,Yes,1998-03-29
STU039470,Female,Rwamagana,Self-employed,Secondary,950000,Yes,Yes,2000-05-08
STU044624,Male,Gakenke,Employed,Secondary,410000,Yes,Yes,1993-07-06
STU015155,Female,Nyagatare,Self-employed,Secondary,,Yes,Yes,2006-07-06
STU039874,Male,Nyaruguru,Unemployed,Primary,30000,Yes,Yes,1991-11-18
STU034737,Male,Gicumbi,Student,Primary,,Yes,No,1997-03-14
STU039523,Male,Gakenke,Employed,Secondary,580000,Yes,Yes,1992-11-12
STU008142,Male,Rusizi,Student,Primary,600000,Yes,Yes,2003-03-13
STU000986,Male,Burera,Employed,Secondary,520000,Yes,Yes,1994-03-04
STU006189,Male,Nyagatare,Self-employed,Secondary,50000,No,Yes,1997-08-31
STU024447,Male,Rulindo,Self-employed,,250000,Yes,Yes,2005-10-26
STU024030,Male,Rulindo,Self-employed,Secondary,680000,Yes,Yes,2004-08-09
STU046051,Male,Rulindo,Unemployed,Secondary,740000,Yes,Yes,2000-07-28
STU038990,Female,Kayonza,Self-employed,Primary,120000,Yes,No,1994-06-10
STU013877,Female,Gakenke,Student,Primary,860000,Yes,Yes,1995-05-21
STU005616,Male,Nyamasheke,Unemployed,Primary,240000,Yes,Yes,2004-06-27
STU030036,Female,Nyanza,Unemployed,University,60000,No,Yes,2003-05-11
STU018787,Female,Gisagara,Self-employed,Secondary,750000,Yes,Yes,1997-07-28
STU041695,Female,Ngoma,Unemployed,University,530000,Yes,No,1999-02-03
STU037900,Male,Kicukiro,Unemployed,University,620000,Yes,Yes,2005-09-13
STU014280,Male,Nyamasheke,Unemployed,Secondary,530000,Yes,Yes,2007-04-03
STU043047,Female,Nyanza,Student,Primary,630000,Yes,Yes,1997-12-02
STU041522,Male,Nyanza,Unemployed,,330000,Yes,Yes,2002-04-11
STU000257,Male,Ngoma,Self-employed,None,,Yes,Yes,2007-05-21
STU016515,Female,Bugesera,Unemployed,Secondary,80000,No,Yes,1994-09-23
STU022389,Male,Kamonyi,Self-employed,None,740000,No,Yes,1994-08-21
STU023154,Female,Kicukiro,Unemployed,Primary,950000,Yes,No,1996-04-12
STU004230,Male,Gicumbi,Unemployed,Primary,280000,Yes,Yes,1998-04-11
STU010064,Female,Burera,Self-employed,Secondary,280000,Yes,Yes,1991-07-22
STU037098,Female,Nyamasheke,Self-employed,Primary,380000,Yes,Yes,1994-02-19
STU034710,Male,Nyagatare,Self-employed,Secondary,970000,Yes,No,1997-06-24
STU001320,Female,Bugesera,Self-employed,Primary,160000,No,No,1994-07-02
STU011455,Female,Kicukiro,Self-employed,University,460000,Yes,Yes,2000-11-30
STU008352,Male,Kamonyi,Student,None,880000,Yes,Yes,1997-05-23
STU014001,Male,Rutsiro,Unemployed,Secondary,360000,No,Yes,1999-03-17
STU020115,Female,Rulindo,Employed,Primary,790000,Yes,Yes,2004-10-04
STU012064,Female,Gisagara,Unemployed,Primary,210000,Yes,Yes,1994-12-19
STU026261,Male,Nyaruguru,Employed,Primary,750000,Yes,Yes,2007-01-09
STU042433,Male,Rulindo,Employed,Primary,960000,No,Yes,1996-02-14
STU008956,Male,Musanze,Student,Primary,820000,No,No,1995-07-13
STU031320,Male,Nyabihu,Employed,University,210000,Yes,Yes,2001-08-31
STU045391,Male,Huye,Employed,Primary,990000,Yes,No,2003-11-24
STU044063,Female,Nyagatare,Student,University,910000,No,Yes,2006-12-05
STU046348,Female,Nyanza,Employed,Primary,440000,Yes,Yes,2006-06-02
STU028526,Male,Rulindo,Student,Primary,140000,Yes,Yes,2004-04-03
STU001510,Female,Ngororero,Unemployed,Primary,820000,Yes,Yes,1992-08-04
STU014962,Male,Rusizi,Student,None,580000,Yes,Yes,2001-01-21
STU037779,Male,Kicukiro,Self-employed,University,570000,Yes,Yes,2005-05-17
STU004892,Male,Huye,Employed,,830000,Yes,Yes,1993-02-14
STU014720,Male,Ngororero,Student,Secondary,350000,Yes,Yes,2007-02-22
STU048995,Male,Bugesera,Self-employed,Primary,180000,Yes,Yes,1999-01-08
STU022274,Male,Gisagara,Unemployed,University,430000,Yes,Yes,1993-09-28
STU026323,Male,Karongi,Unemployed,Secondary,,No,Yes,1996-06-10
STU013218,Female,Rutsiro,Unemployed,Secondary,480000,Yes,No,1995-02-11
STU045221,Male,Huye,Employed,Secondary,600000,Yes,Yes,2006-10-31
STU014487,Female,Gisagara,Student,Secondary,840000,Yes,Yes,1993-05-21
STU003148,Male,Kicukiro,Unemployed,Secondary,710000,Yes,No,2002-05-29
STU015314,Male,Ngoma,Employed,Primary,250000,Yes,Yes,2006-09-17
STU037656,Female,Nyanza,Employed,Secondary,600000,Yes,Yes,1990-07-04
STU027692,Male,Gasabo,Student,,990000,No,No,2002-06-15
STU040394,Male,Kayonza,Self-employed,Secondary,110000,No,Yes,2006-06-13
STU019277,Male,Bugesera,Student,Secondary,100000,Yes,Yes,2001-01-26
STU022482,Female,Kayonza,Self-employed,University,260000,Yes,Yes,2001-01-08
STU021125,Female,Musanze,Employed,Primary,100000,Yes,Yes,2007-06-03
STU032041,Male,Ngororero,Unemployed,Secondary,520000,Yes,Yes,1993-05-21
STU028188,Male,Nyaruguru,Unemployed,Primary,320000,No,Yes,1992-01-23
STU001160,Male,Gasabo,Self-employed,Primary,900000,Yes,Yes,1997-02-27
STU018095,Male,Rutsiro,Self-employed,Primary,460000,Yes,No,1996-05-27
STU028364,Male,Karongi,Self-employed,Primary,30000,Yes,Yes,2003-07-03
STU015136,Female,Rutsiro,Student,Secondary,500000,Yes,Yes,2002-05-04
STU031386,Male,Kayonza,Student,Primary,870000,Yes,No,1991-09-14
STU003622,Male,Gisagara,Unemployed,Secondary,300000,No,Yes,1998-01-15
STU044360,Male,Nyaruguru,Employed,Secondary,970000,Yes,No,2002-08-22
STU013188,Male,Rwamagana,Student,Secondary,10000,No,Yes,2000-08-13
STU005241,Male,Ngororero,Self-employed,Primary,790000,Yes,Yes,1992-12-06
STU024475,Male,Gasabo,Student,Primary,470000,Yes,Yes,2005-05-31
STU029854,Female,Gakenke,Student,Primary,1000000,Yes,Yes,1995-04-16
STU021820,Male,Karongi,Employed,Primary,130000,Yes,Yes,1999-10-28
STU041548,Female,Gisagara,Employed,Secondary,480000,Yes,Yes,2000-12-05
STU008116,Female,Rubavu,Employed,University,150000,Yes,No,1996-08-28
STU025075,Female,Ngororero,Student,None,90000,No,Yes,2001-03-25
STU011442,Male,Kayonza,Employed,Secondary,420000,No,Yes,1998-07-07
STU007580,Male,Kamonyi,Employed,Secondary,520000,Yes,No,1991-02-13
STU019940,Male,Gasabo,Unemployed,Secondary,,No,No,1999-10-21
STU030713,Female,Ngororero,Student,Primary,350000,Yes,Yes,2000-10-25
STU021730,Male,Bugesera,Self-employed,None,580000,No,Yes,2002-08-24
STU019404,Female,Gakenke,Student,Primary,400000,Yes,Yes,1997-11-20
STU001051,Female,Nyaruguru,Student,None,800000,Yes,Yes,1991-12-02
STU006378,Female,Rwamagana,Unemployed,Primary,430000,Yes,No,1991-06-08
STU047859,Female,Nyabihu,Student,Primary,40000,No,Yes,1999-01-15
STU018127,Female,Nyarugenge,Unemployed,Primary,10000,Yes,Yes,1998-02-20
STU039216,Female,Gakenke,Student,Primary,900000,Yes,Yes,2005-10-15
STU038234,Female,Gakenke,Self-employed,Primary,230000,Yes,Yes,2007-01-10
STU032787,Male,Ngoma,Self-employed,Secondary,220000,Yes,Yes,2004-12-19
STU012395,Female,Ngororero,Student,Secondary,600000,Yes,Yes,2000-04-15
STU013726,Female,Nyaruguru,Self-employed,Primary,10000,No,No,1997-01-20
STU024134,Male,Ngororero,Student,Primary,790000,Yes,Yes,1991-11-04
STU043246,Female,Musanze,Employed,Primary,440000,No,No,1994-01-04
STU042048,Male,Rusizi,Self-employed,Primary,820000,Yes,No,1991-06-29
STU013103,Female,Kicukiro,Student,None,440000,Yes,Yes,2002-02-11
STU013652,Male,Rulindo,Employed,None,100000,Yes,No,1993-04-07
STU001642,Male,Kamonyi,Unemployed,Primary,20000,No,Yes,1993-04-02
STU027135,Female,Rulindo,Unemployed,Secondary,570000,Yes,Yes,2002-01-23
STU000283,Female,Musanze,Self-employed,,880000,Yes,Yes,1991-12-10
STU030565,Female,Nyabihu,Student,Secondary,80000,Yes,No,1998-02-18
STU017177,Female,Burera,Student,Primary,20000,Yes,Yes,2000-06-01
STU041383,Female,Gasabo,Unemployed,Primary,330000,No,Yes,1998-12-15
STU019933,Male,Kicukiro,Unemployed,University,,Yes,Yes,1992-09-03
STU038768,Male,Musanze,Student,Primary,650000,Yes,Yes,1997-02-17
STU033301,Female,Kamonyi,Employed,Primary,330000,Yes,No,1999-07-27
STU031973,Female,Kicukiro,Unemployed,Primary,180000,Yes,Yes,2000-07-11
STU016057,Female,Nyabihu,Student,Secondary,470000,Yes,Yes,2003-10-17
STU012539,Female,Nyanza,Unemployed,Primary,240000,Yes,No,1990-12-03
STU020985,Female,Muhanga,Student,None,200000,Yes,Yes,1994-05-07
STU022191,Female,Ngororero,Employed,Primary,60000,Yes,Yes,2000-10-22
STU036949,Female,Ngoma,Unemployed,Secondary,430000,Yes,Yes,1992-01-12
STU010724,Female,Kamonyi,Student,Secondary,710000,Yes,Yes,1999-02-19
STU043095,Male,Rusizi,Employed,Primary,1000000,No,No,1994-05-09
STU036765,Male,Nyamasheke,Self-employed,Primary,760000,No,Yes,2004-10-07
STU026293,Male,Kicukiro,Student,Primary,530000,Yes,Yes,2001-04-10
STU037520,Male,Burera,Unemployed,University,70000,Yes,Yes,1995-10-20
STU031402,Female,Ngoma,Student,,,Yes,Yes,1996-10-19
STU019606,Male,Ngoma,Unemployed,University,640000,Yes,Yes,1992-05-08
STU010028,Male,Nyamasheke,Unemployed,None,1000000,Yes,Yes,2007-05-01
STU037322,Female,Muhanga,Self-employed,Primary,440000,No,Yes,1992-01-31
STU022688,Female,Nyabihu,Student,Primary,370000,Yes,Yes,1998-09-17
STU012260,Female,Nyanza,Student,Secondary,460000,Yes,No,1999-09-19
STU045271,Male,Huye,Self-employed,None,670000,Yes,Yes,2006-05-11
STU018151,Female,Ngoma,Unemployed,Secondary,580000,Yes,No,1991-12-20
STU033217,Male,Gasabo,Student,Secondary,650000,No,Yes,1996-06-03
STU010444,Male,Muhanga,Self-employed,Secondary,420000,Yes,Yes,2002-12-24
STU016366,Female,Nyarugenge,Employed,Secondary,930000,Yes,Yes,2005-09-18
STU004552,Male,Rubavu,Employed,Secondary,990000,No,Yes,1996-06-21
STU044686,Female,Nyamasheke,Student,Primary,440000,Yes,No,1996-05-24
STU012897,Male,Gisagara,Unemployed,Primary,650000,Yes,Yes,1990-09-16
STU036647,Female,Kicukiro,Employed,Secondary,840000,Yes,Yes,1990-10-21
STU039263,Male,Musanze,Unemployed,Primary,920000,Yes,Yes,1994-07-24
STU009829,Male,Muhanga,Employed,,,Yes,No,2003-01-12
STU040506,Male,Huye,Self-employed,Secondary,450000,Yes,Yes,1999-01-01
STU009271,Female,Huye,Self-employed,Primary,890000,Yes,Yes,1994-10-25
STU029792,Male,Bugesera,Student,Primary,570000,Yes,Yes,1998-06-10
STU004385,Female,Rutsiro,Student,Primary,730000,No,Yes,1992-09-20
STU042132,Male,Kamonyi,Self-employed,Secondary,630000,Yes,Yes,2006-04-03
STU020639,Female,Burera,Student,Secondary,830000,Yes,Yes,1994-12-09
STU032789,Female,Rusizi,Unemployed,None,680000,Yes,Yes,1992-10-24
STU005743,Male,Gasabo,Self-employed,University,640000,Yes,Yes,1996-09-24
STU014878,Male,Rwamagana,Student,,190000,No,Yes,1997-12-18
STU018516,Male,Gicumbi,Unemployed,Primary,450000,No,Yes,2000-01-16
STU030544,Male,Kicukiro,Self-employed,University,880000,Yes,Yes,1992-06-09
STU044269,Male,Gisagara,Self-employed,Secondary,200000,Yes,Yes,2005-02-15
STU005112,Female,Nyanza,Self-employed,Secondary,960000,No,Yes,2003-02-12
STU021080,Male,Rwamagana,Unemployed,Primary,690000,Yes,Yes,2004-02-02
STU000108,Female,Bugesera,Student,Secondary,870000,Yes,Yes,2001-05-15
STU017297,Male,Bugesera,Self-employed,Secondary,920000,No,Yes,2000-01-29
STU017260,Male,Nyagatare,Unemployed,Primary,200000,Yes,Yes,1991-02-11
STU023977,Male,Nyabihu,Self-employed,Secondary,700000,No,No,2002-04-21
STU006851,Female,Gicumbi,Student,Primary,210000,Yes,Yes,2005-08-14
STU029755,Female,Nyamasheke,Student,Primary,840000,Yes,Yes,2004-02-17
STU019361,Female,Bugesera,Self-employed,Primary,,No,Yes,1995-04-19
STU041544,Female,Kayonza,Employed,None,210000,Yes,No,2006-12-04
STU009237,Female,Nyabihu,Unemployed,Secondary,800000,Yes,Yes,2002-10-21
STU026359,Female,Rusizi,Employed,None,,Yes,Yes,1994-08-14
STU018644,Male,Karongi,Student,None,720000,Yes,No,2004-06-20
STU007670,Male,Rusizi,Student,,360000,Yes,Yes,2005-10-01
STU011523,Male,Bugesera,Self-employed,Primary,200000,Yes,Yes,1996-09-29
STU021027,Male,Gicumbi,Student,Secondary,100000,Yes,Yes,2001-05-30
STU031787,Female,Muhanga,Unemployed,Secondary,90000,Yes,Yes,2006-07-06
STU026978,Female,Gasabo,Employed,Secondary,270000,No,Yes,2006-01-03
STU013655,Female,Nyarugenge,Employed,Secondary,800000,Yes,No,1999-06-09
STU037016,Male,Nyamasheke,Unemployed,Secondary,40000,Yes,No,2004-05-27
STU045161,Female,Rulindo,Self-employed,Primary,60000,Yes,No,1999-01-14
STU020007,Female,Karongi,Student,Secondary,550000,Yes,Yes,1999-04-29
STU025788,Male,Karongi,Student,None,530000,No,Yes,1996-03-07
STU020026,Female,Kicukiro,Employed,Primary,900000,No,Yes,2005-11-17
STU037100,Female,Nyarugenge,Unemployed,Primary,740000,Yes,Yes,2003-07-23
STU009651,Male,Nyabihu,Employed,Secondary,640000,Yes,Yes,1999-10-12
STU001567,Male,Kicukiro,Student,Primary,180000,Yes,Yes,1996-07-30
STU017376,Male,Kicukiro,Student,None,820000,Yes,Yes,1996-12-01
STU026463,Female,Gasabo,Unemployed,Secondary,90000,No,Yes,2000-04-01
STU008554,Male,Gisagara,Self-employed,Secondary,830000,Yes,Yes,1997-12-03
STU034842,Female,Rusizi,Employed,University,130000,Yes,Yes,2005-10-11
STU009481,Female,Kicukiro,Self-employed,Primary,840000,Yes,Yes,2007-02-20
STU033399,Male,Nyamasheke,Unemployed,Secondary,830000,No,Yes,1998-08-19
STU048694,Female,Rusizi,Student,Secondary,950000,Yes,Yes,1999-11-16
STU001738,Male,Gakenke,Unemployed,Primary,730000,Yes,Yes,1992-06-10
STU044551,Female,Kicukiro,Employed,Secondary,620000,Yes,No,2004-01-31
STU040966,Male,Nyanza,Self-employed,None,180000,Yes,Yes,1992-04-20
STU032718,Female,Gisagara,Unemployed,Secondary,270000,No,Yes,1995-02-22
STU013101,Male,Gisagara,Student,Secondary,310000,Yes,Yes,1995-05-31
STU030485,Male,Kayonza,Self-employed,University,,Yes,Yes,1994-12-04
STU040448,Female,Rutsiro,Student,Primary,,No,Yes,2003-09-15
STU042068,Male,Nyarugenge,Employed,Primary,140000,No,Yes,1993-07-27
STU012863,Female,Kamonyi,Employed,None,90000,Yes,No,2003-10-15
STU005043,Male,Nyarugenge,Employed,Secondary,480000,Yes,Yes,1992-05-04
STU033695,Male,Muhanga,Self-employed,Secondary,90000,Yes,No,2000-02-01
STU030325,Female,Rulindo,Employed,Primary,150000,Yes,Yes,1993-04-17
STU006936,Male,Kamonyi,Student,Primary,200000,No,Yes,1993-06-30
STU024002,Female,Huye,Unemployed,University,930000,Yes,Yes,1992-11-17
STU021198,Female,Nyarugenge,Student,Primary,220000,Yes,Yes,1993-12-19
STU045875,Male,Ngoma,Self-employed,Primary,740000,No,Yes,1992-07-30
STU037891,Male,Rutsiro,Student,Secondary,630000,Yes,Yes,1990-10-01
STU000503,Female,Burera,Self-employed,Secondary,150000,Yes,Yes,1991-05-24
STU019234,Male,Huye,Student,Primary,60000,Yes,Yes,2002-11-18
STU022927,Female,Rusizi,Student,Primary,760000,No,Yes,1993-08-02
STU004751,Male,Nyagatare,Self-employed,Primary,760000,Yes,No,2002-06-25
STU006961,Female,Gisagara,Self-employed,Secondary,830000,No,Yes,1999-06-09
STU001381,Male,Rulindo,Employed,University,240000,Yes,Yes,1995-11-25
STU047591,Male,Karongi,Unemployed,Secondary,790000,Yes,Yes,1994-10-02
STU039451,Male,Rulindo,Unemployed,Secondary,790000,Yes,Yes,1998-05-23
STU036617,Male,Rutsiro,Employed,Secondary,280000,Yes,Yes,2000-02-16
STU037516,Male,Karongi,Employed,Primary,990000,Yes,Yes,2004-03-09
STU042856,Female,Rwamagana,Student,Primary,910000,Yes,Yes,1999-11-25
STU040238,Female,Ngororero,Self-employed,Primary,870000,Yes,Yes,2003-12-28
STU005936,Male,Rwamagana,Employed,Primary,730000,Yes,Yes,2005-09-07
STU006108,Female,Nyanza,Self-employed,Secondary,,Yes,Yes,1995-11-03
STU008501,Female,Nyabihu,Employed,Secondary,280000,No,Yes,2004-04-12
STU048507,Female,Gasabo,Student,University,620000,No,No,2000-07-22
STU002126,Male,Ngoma,Self-employed,University,260000,No,Yes,1992-03-09
STU027429,Female,Nyagatare,Student,Secondary,160000,Yes,No,1993-08-31
STU017457,Female,Nyabihu,Unemployed,Primary,730000,No,Yes,1990-08-04
STU024996,Male,Nyarugenge,Student,,110000,Yes,Yes,1996-11-04
STU014862,Male,Burera,Employed,Secondary,250000,Yes,Yes,1995-12-14
STU001084,Male,Burera,Student,Primary,140000,Yes,Yes,1997-12-03
STU001094,Female,Rusizi,Unemployed,Primary,310000,Yes,Yes,1994-05-10
STU013325,Female,Nyanza,Employed,Primary,940000,Yes,Yes,1994-07-18
STU020457,Female,Nyabihu,Unemployed,,170000,Yes,Yes,1992-06-08
STU007894,Male,Ngororero,Employed,Secondary,1000000,Yes,Yes,2006-01-20
STU014007,Female,Rwamagana,Unemployed,Primary,680000,Yes,No,2002-02-22
STU047665,Female,Burera,Unemployed,Secondary,380000,No,Yes,2007-04-28
STU045324,Female,Ngororero,Self-employed,University,340000,No,Yes,1992-11-09
STU013165,Female,Ngororero,Unemployed,Secondary,,Yes,Yes,2006-05-18
STU044667,Male,Gisagara,Self-employed,,630000,Yes,Yes,2002-01-16
STU000991,Male,Ngoma,Employed,Primary,20000,Yes,Yes,1997-06-12
STU031981,Female,Karongi,Employed,University,480000,Yes,Yes,2004-06-15
STU044245,Male,Bugesera,Student,Secondary,210000,Yes,Yes,1998-10-21
STU045264,Male,Rwamagana,Unemployed,Secondary,160000,Yes,Yes,2001-11-21
STU001207,Female,Gasabo,Student,,,Yes,Yes,2001-06-23
STU021687,Male,Gasabo,Student,Secondary,50000,Yes,No,2001-05-20
STU001540,Male,Gicumbi,Student,University,270000,Yes,Yes,1998-07-14
STU006888,Male,Nyamasheke,Unemployed,Primary,600000,No,Yes,2006-11-07
STU030588,Male,Rubavu,Student,Secondary,420000,Yes,No,2004-01-03
STU027248,Female,Nyagatare,Employed,Primary,70000,Yes,No,2005-05-04
STU036341,Female,Rwamagana,Unemployed,Primary,660000,Yes,Yes,2000-07-02
STU017045,Female,Bugesera,Employed,Primary,440000,Yes,Yes,1997-09-30
STU008691,Male,Burera,Unemployed,None,40000,Yes,Yes,1996-06-28
STU021743,Female,Gasabo,Self-employed,Secondary,690000,No,No,2004-06-27
STU017071,Male,Rulindo,Employed,Secondary,40000,Yes,Yes,1993-11-15
STU030570,Female,Gakenke,Unemployed,Secondary,850000,No,Yes,2003-10-31
STU027146,Male,Nyagatare,Student,Primary,10000,No,Yes,2005-09-19
STU028067,Female,Nyarugenge,Student,University,780000,Yes,Yes,2000-02-23
STU010913,Male,Nyaruguru,Unemployed,Primary,780000,Yes,Yes,1999-04-01
STU025388,Female,Gisagara,Self-employed,Secondary,860000,Yes,Yes,1994-10-16
STU009452,Male,Nyabihu,Student,University,250000,Yes,No,1999-02-06
STU034183,Female,Karongi,Unemployed,Primary,,Yes,Yes,2000-12-24
STU007123,Male,Gisagara,Student,Primary,260000,No,No,1993-12-29
STU040167,Male,Nyabihu,Student,Secondary,400000,Yes,Yes,1990-11-12
STU000058,Female,Gisagara,Unemployed,Secondary,800000,Yes,No,1991-11-22
STU044441,Female,Rutsiro,Unemployed,Primary,930000,No,Yes,2003-05-09
STU033582,Female,Nyabihu,Unemployed,Secondary,500000,Yes,Yes,2000-10-02
STU028488,Female,Huye,Self-employed,Secondary,770000,Yes,Yes,1995-08-16
STU021655,Female,Kicukiro,Unemployed,Secondary,650000,Yes,No,1993-11-25
STU001133,Female,Nyabihu,Self-employed,Primary,230000,Yes,Yes,1997-10-27
STU009310,Male,Rutsiro,Employed,Secondary,700000,Yes,Yes,2002-10-27
STU028092,Male,Karongi,Self-employed,University,360000,Yes,No,1991-06-10
